segment_col,segment_value,label_col,label,auto_label,n_chunks_segment_label,n_chunks_segment_total,share_in_segment,global_share,diff_pp_vs_global,lift_vs_global,insight_score,representative_excerpt,insight_sentence
publico,consultoras,nmf_topic_id,nmf_04,revista / site / compra / comprar,23,445,0.051685393258426963,0.10651125401929261,-0.054825860760865645,0.4852575789696841,0.6490875149717366,"Não, imagina. Pra gente é ótimo. É muito rico a sua convivência. Ela é muito rica. E aí, você tava falando de ponto de contato à internet, né? Quando você fala da internet, você fala do WhatsApp ou você usa alguma outra mídia pra divulgar os produtos também, por exemplo, Instagram, TikTok? Tem tudo. WhatsApp, Instagram, Facebook, né? Porque o Face lá, você consegue alcançar até as pessoas que não te conhecem. Mas de repente vê produto lá, te chama, falou assim, eu vi que você é revendedora, né, você tem tal produto, então o Facebook é muito grande, assim, consegue alcançar muitas pessoas, mas todas as redes, Facebook, Instagram, WhatsApp, o que tiver aí, agora TikTok também, que antigamente nem mexia no TikTok, mas agora tô virando até, colocando os produtos até no TikTok, tá desse jeito. Que legal. E aí você comentou que uma das vantagens de ser consultora é a questão do desconto, de co","Em publico = consultoras, o tema 'revista / site / compra / comprar' aparece em 5.2% dos chunks vs. 10.7% no total (lift 0.49x; n=23)."
marca_foco,natura,nmf_topic_id,nmf_07,refil / embalagem / parece / formato,8,1234,0.006482982171799027,0.08641479099678456,-0.07993180882498553,0.07502167276016736,0.5914815265615136,"Sim, essa propaganda colaborou com uma percepção que eu já tinha, assim, de outros produtos, de revistas, do que eu acompanho, né? Que tá sempre assim, ela tá sempre com uma capa nova, não só nesse produto, mas como outros, você vê que ela evolui, que busca evoluir, mostrar que realmente tem coisas boas, melhores e mais tecnológicas mesmo, mais modernas. Essa é a propaganda mesmo, né? Essa é o que mais. O que cês dito aí, que te deu essa ideia? De tecnológico, mas assim, foi a questão da embalagem, que tá bem uma embalagem arrojada, essa questão da não viscosidade, do produto, né? Do do líquido, não é, me fugiu a palavra, não é viscoso, ele não é denso, parece algo realmente, líquido, cero mais leve, que remete a algo mais moderno, assim, e a embalagem com certeza, a embalagem desse produto e de outros produtos estão sempre com design mais moderno, cada vez mais, é o que eu percebo, né, ","Em marca_foco = natura, o tema 'refil / embalagem / parece / formato' aparece em 0.6% dos chunks vs. 8.6% no total (lift 0.08x; n=8)."
publico,nao_inferido,nmf_topic_id,nmf_01,propaganda / impressao / propagandas / mulheres,293,4218,0.0694642010431484,0.05908360128617363,0.010380599756974772,1.17569341629492,0.5343742891064822,"Que mostre outras Eu já vi uma, eu acho que é Bob, eu não sei qual é o nome certo, mas eu nunca comprei não Realmente, se a Lola tem me atendido perfeitamente em relação a valor, em relação a conscientização Ao achar o produto realmente nas drogarias que eu já tenho costume ou até na internet, eu realmente não mudei Confesso que às vezes eu tenho vontade de experimentar marcas novas Mas até então não fiz nenhum tipo de mudança, alteração, não. Eu acho pouco divulgado. Acho que poderia ter uma divulgação maior, investir mais em blogueiras, em propaganda, para que isso fosse mais divulgado, para que as pessoas conhecessem mais. E eu acho bem pouco divulgado. É mais de boca a boca mesmo, porque até no Instagram não vejo. Eu não sei você. Normalmente, a gente sempre vê propaganda de cosméticos na grande mídia. Essa é a grande verdade. Como se eles quisessem, desse lado natural, Perder... Por","Em publico = nao_inferido, o tema 'propaganda / impressao / propagandas / mulheres' aparece em 6.9% dos chunks vs. 5.9% no total (lift 1.18x; n=293)."
publico,nao_inferido,nmf_topic_id,nmf_04,revista / site / compra / comprar,493,4218,0.11688003793266952,0.10651125401929261,0.010368783913376908,1.0973491863263463,0.4976305898403486,"No meu caso, eu sou [NOME], eu gosto de testar produto novo, então eu adoro quando tem algumas ações no mercado, alguma coisa assim que tá fazendo dona amostra, não sei o que, eu sempre tô lá olhando, mexendo. Então, eu sinto até falta pouco, às vezes, desses produtos que são, digamos assim, diferentes, né? Eles estarem praticando mais ações nos mercados, alguma coisinha assim, pras mais pessoas estarem tendo conhecimento, porque muitas das vezes a gente tá assim, nossa, olha que interessante, né? Chega com preconceito em tals, mas daí você experimenta e aquele preconceito cai, na hora. Então, no meu caso foi que eu era bem curiosa, eu vi falando, não, porque shampoo em barra e condicionador em barra, daí eu, nossa, como é que isso é? Eu fiquei muito curiosa. E o problema é que é difícil achar, não é assim, né, tão fácil. E daí eu vi uma prima minha, ela trouxe na bolsa que ela tava viaj","Em publico = nao_inferido, o tema 'revista / site / compra / comprar' aparece em 11.7% dos chunks vs. 10.7% no total (lift 1.10x; n=493)."
publico,nao_inferido,nmf_topic_id,nmf_08,transmite / atencao / parece / embalagem,285,4218,0.06756756756756757,0.05767684887459807,0.009890718692969501,1.1714850739240983,0.48339152847450567,"Muita atenção, viu, Ana? Muita atenção. Na hora que eu olhei a imagem do produto, a mensagem, o contexto em geral, principalmente falando muito, prezando pelo meio ambiente, né? Então, chamou bastante atenção e conhecer, né? Conhecer o produto, sim, em planos futuros, quem sabe, né? Dependeram do preço também, né? Se o preço não for muito salgado. Tudo que preço tá dependente aí. Imagina esquecer o preço pra falar o que ele tá prometendo. É como que bate na gente. Essa propaganda me vendeu, sabe? Como é que é, Lizy? Essa propaganda, apesar dos pontos que eu já coloquei como uma crítica, ele vende, ele dá a sensação de querer consumir, sabe? Uma sensação de sofisticado, as tonalidades que estão usadas, pelo menos nessa apresentação para nós, as cores dos produtos, ar sofisticado, cuidadoso, delicado. Essa é a imagem que está passando, com as cores, as formas. Esses três do meio, principal","Em publico = nao_inferido, o tema 'transmite / atencao / parece / embalagem' aparece em 6.8% dos chunks vs. 5.8% no total (lift 1.17x; n=285)."
publico,consultoras,nmf_topic_id,nmf_12,pedido / fusao / lider / avon,22,445,0.04943820224719101,0.0942524115755627,-0.04481420932837169,0.5245298387676385,0.46877202536695717,"Aí é meia hora, a tarde é a hora que eu trabalho com as vendas. Sento, vou ver direitinho o que me pediram pelo WhatsApp, vou ver o que eu já tenho em casa, o que eu não tenho em casa, vou formular os pedidos, ver se eu consigo já montar pedido, porque a gente tem que fazer aquela pontuação para mandar o pedido. Enfim, aí chega umas 17h30, é a hora que eu largo tudo, vou tomar cafezinho, tomar banho, e às 19h eu volto pra escola. Aí fico das 19h até às 23h, no horário noturno que eu tenho. É isso todos os dias. Chego em casa às 23h, saio, só escovar o dente, cair na cama e dormir. Mentira, às vezes ainda faço pedido de noite, tem hora que eu tô ligadinha lá, virada de ciclo, sabe? Acontece algumas umas promoções, eu sempre tô de olho. Meia-noite virou? Já pego, entro lá e vejo se tem alguma coisinha com desconto, algo diferente, enfim. E é essa loucura aí, da semana toda nesse ritmo. É b","Em publico = consultoras, o tema 'pedido / fusao / lider / avon' aparece em 4.9% dos chunks vs. 9.4% no total (lift 0.52x; n=22)."
marca_foco,natura,nmf_topic_id,nmf_03,corpo / banho / uso / hidratante,9,1234,0.007293354943273906,0.06410771704180064,-0.056814362098526736,0.11376719184241679,0.453156764996332,"Tá bom. E eles procuram, você falou todas as categorias, mas o que você mais vende para eles? Perfumes e cuidados diários. Maquiagem, pô. Quando você fala de cuidados diários, isso é hidratantes do corpo, de mãos, tudo isso? É, hidratantes, produtos, sabonetes, sai bastante sabonete. Aqueles lencinhos perfumados, mamãe bebê, sai porque eu falo que é ótimo para tirar make, para fazer higiene, então o pessoal compra bastante. Você usa eles para o make? É, eu uso para tirar maquiagem. Por exemplo, eu chego em casa, às vezes eu tô muito maquiada, então a primeira coisa que eu faço é passá-lo pra tirar o excesso. Depois eu vou lavar o rosto e fazer todo o processo de limpeza, de fato. Mas ele é bom. Chegou suada, lencinho perfumado. Higiene íntima, lencinho perfumado. Ele é maravilhoso, porque ele é pra beber, então ele não vai irritar a sua pele. Ele tem cheiro super agradável. Nossa, eu sup","Em marca_foco = natura, o tema 'corpo / banho / uso / hidratante' aparece em 0.7% dos chunks vs. 6.4% no total (lift 0.11x; n=9)."
publico,consumidoras,nmf_topic_id,nmf_04,revista / site / compra / comprar,10,261,0.038314176245210725,0.10651125401929261,-0.06819707777408188,0.3597195113135256,0.4366525828417864,"A gente vai procurar tudo isso no shopping, que é uma forma muito prática de você ver, você costuma comprar também pela internet, em algum outro canal de vendas? Muito, muito. Mais do que pelo shopping, pela internet eu compro. No shopping eu gosto de passear mesmo e é aquilo. Quando eu tô no shopping, eu compro esses presentinhos espontâneos. Olhei, passei, vi e comprei. Mas, no grande geral, é sempre pela internet Tem comércio ainda mais Nesse tempo de pandemia, era só a internet Eu gosto muito de comprar pela internet, inclusive Principalmente em sites, se vocês quiserem exemplos Gosto muito de comprar no site da Zatine Lá tem ótimas promoções Amazon é o lugar que eu mais compro Tem de tudo na Amazon e geralmente tem várias promoções. A Amazon é o site que eu mais compro coisa. Comprei na Amazon desde e-mail até celular já. E para você ter promoção é importante na hora de comprar pres","Em publico = consumidoras, o tema 'revista / site / compra / comprar' aparece em 3.8% dos chunks vs. 10.7% no total (lift 0.36x; n=10)."
projeto,natura_3cs,nmf_topic_id,nmf_03,corpo / banho / uso / hidratante,9,985,0.009137055837563452,0.06410771704180064,-0.05497066120423719,0.14252661394268257,0.42422291096946185,"Tá bom. E eles procuram, você falou todas as categorias, mas o que você mais vende para eles? Perfumes e cuidados diários. Maquiagem, pô. Quando você fala de cuidados diários, isso é hidratantes do corpo, de mãos, tudo isso? É, hidratantes, produtos, sabonetes, sai bastante sabonete. Aqueles lencinhos perfumados, mamãe bebê, sai porque eu falo que é ótimo para tirar make, para fazer higiene, então o pessoal compra bastante. Você usa eles para o make? É, eu uso para tirar maquiagem. Por exemplo, eu chego em casa, às vezes eu tô muito maquiada, então a primeira coisa que eu faço é passá-lo pra tirar o excesso. Depois eu vou lavar o rosto e fazer todo o processo de limpeza, de fato. Mas ele é bom. Chegou suada, lencinho perfumado. Higiene íntima, lencinho perfumado. Ele é maravilhoso, porque ele é pra beber, então ele não vai irritar a sua pele. Ele tem cheiro super agradável. Nossa, eu sup","Em projeto = natura_3cs, o tema 'corpo / banho / uso / hidratante' aparece em 0.9% dos chunks vs. 6.4% no total (lift 0.14x; n=9)."
publico,consultoras,nmf_topic_id,nmf_10,loja / lojas / boticario / experiencia,13,445,0.029213483146067417,0.079983922829582,-0.05077043968351458,0.36524194003726496,0.41895029536051603,"Isso mesmo. Tá ótimo. Era exatamente isso que eu ia perguntar também, então... Estamos alinhados. Sim, super. Não sei, você acha que então... Porque os clientes conheceram o Boticário primeiro pra presentes ou no geral? Isso impacta presentes ou suas outras vendas também? No geral. No geral. Era loja de [ENDERECO], então quando viram a revista, nossa, o Boticário agora vai vender assim? Porque pra eles a venda em catálogo era feita só com o Avon, né? Só o Avon foi assim, que ia de porta em porta vendendo. Agora, quando lançou o catálogo pra Boticário, assim, pra gente fazer essa venda direta, foi uma surpresa. Falaram que era legal, mas ninguém conhecia. E a Natura já começou nesse segmento da venda direta, né? Depois foi as lojas físicas. Isso. E você acha que pro pra dinâmica de kit, de presentes, o fato de ter ponto de contato em loja agora a Natura ajuda? Os os clientes a conhecerem ","Em publico = consultoras, o tema 'loja / lojas / boticario / experiencia' aparece em 2.9% dos chunks vs. 8.0% no total (lift 0.37x; n=13)."
publico,nao_inferido,nmf_topic_id,nmf_03,corpo / banho / uso / hidratante,309,4218,0.0732574679943101,0.06410771704180064,0.009149750952509458,1.1427246418172008,0.40352153257077283,"Mas não foi exatamente pelo primeiro motivo que me levou a usar. Quando você fala, de qual produto você está falando? Do shampoo em barra e o condicionador que eu uso. Você também usa shampoo em barra, condicionador? Sim. Esses dois eu consigo utilizar em barra. E qual foi o critério? O que você achou que te ajudou a escolher, a definir? Eu já tinha ouvido falar, sabe? Eu tinha preconceito antes. Porque eu pensava assim, nossa credo, é igual passar sabonete no cabelo. Porque sabonete comum fica horrível no cabelo, fica o cabelo duro. Meu pai é uma pessoa muito desapegada. Então, se ele tiver que tomar banho sem passar shampoo no cabelo, ele lava com sabão, sabão do corpo. E minha mãe sempre falou, teu cabelo vai cair, não faz isso. E ele fazia. Quando minha mãe começou a comprar, e me deu até pra eu experimentar, eu achei interessante porque eu achava que aquilo ficava resfício de sujeir","Em publico = nao_inferido, o tema 'corpo / banho / uso / hidratante' aparece em 7.3% dos chunks vs. 6.4% no total (lift 1.14x; n=309)."
