doc_id,chunk_id,chunk_index,idioma,texto_analise,n_chars,n_words,n_tokens_diag,n_tokens_unicos_diag,token_unique_ratio_diag,n_function_words_diag,function_word_ratio_diag,short_token_ratio_diag,idioma_detectado_light,flag_audio_video_filename,flag_generic_filename,flag_timestamp_hhmmss,flag_speaker_label_long,flag_speaker_label_short,flag_date_like,flag_email,flag_phone_br_like,flag_cpf_like,flag_cep_like,flag_url,n_noise_flags,is_too_short,is_too_long,is_low_lexical_diversity,is_high_function_word_ratio,is_mixed_or_unknown_language,has_many_noise_flags,n_problem_flags,quality_bucket
doc_40a5bd913d6434d3,doc_40a5bd913d6434d3_ch_0079,79,pt,"nseng, ajuda a revitalizar a aparência da pele, vitamina C, ajuda a clarear e niamicina, que ajuda a 
melhorar a barreira de umidade. Então, ele traz o ingrediente e conta o que faz. T6, também traz o ingrediente e 
fala o que ele faz. T7, Fala assim, tecnologia exclusiva Cronos. Natureza, prebiótico de babassu, mais ciência, P-
refinil. O T9 também traz essa informação. Natureza, fevilínia, mais ciência, prebiótico, triplo ácido hialurônico, 
1,5%. 
 
 
Meeting Title: DG6 - Gaia II.m4a Meeting created at: 18th Mar, 2026 - 11:58 AM
107 / 138
 
 
 
 
Speaker 2 - 01:36:30
 
 O T10 também fala. Natureza, prebióticos de jatobá e casearia, mais ciência, prebiótico. T11, Cérebro Intensivo 
Antioxidante, une os potentes antioxidantes da biodiversidade amazônica, ingá, açaí e cacau, com a ação da dupla 
vitamina C pura e estabilizada, em concentração de 15%, que estimulam os mecanismos antioxidantes, agindo de 
forma imediata, progressiva e duradoura. E o T12 que mostra a fórmula 3,5% de ácido glicólico, 0,2% de ácido 
salicílico e 0,25% de LHA. O que eu quero saber de vocês é o seguinte, qual dessas formas de apresentar os 
ingredientes mais chama a atenção de vocês, tá bom? Não é o que",1198,144,144,98,0.6806,35,0.2431,0.1736,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_e6f876a11a7cffdd,doc_e6f876a11a7cffdd_ch_0067,67,pt,"ed at: 18th Mar, 2026 - 11:59 AM
61 / 105
 
 S11 também. Estão aqui os três. 
 
 
 
 
Speaker 3 - 01:28:53
 
 Eu já estava até aqui refletindo que eu acho que era o que a gente estava falando antes, O sofisticado, o caro, ele 
tem essa coisa da tampa, do brilho, do metalizado, e a gente escolheu o que é barato, tem a tampa mais simples, 
cores sólidas, esse tipo de coisinha. 
 
 
 
 
Speaker 5 - 01:29:17
 
 Olha só, então o que é sofisticado tem a tampa, o brilho, o fundo. 
 
 
 
 
 
Speaker 2 - 01:29:25
 
 Exato. 
 
 
 
 
Speaker 5 - 01:29:26
 
 Isso dá a impressão de ser sofisticado. Os outros, que são simples, que você falou. 
 
 
 
 
 
Speaker 2 - 01:29:34
 
 Isso. 
 
 
 
 
Speaker 3 - 01:29:36
 
 As cores arredondadas, talvez. 
 
 
 
 
 
Speaker 2 - 01:29:40
 
Meeting Title: TR1 - Gaia II.m4a Meeting created at: 18th Mar, 2026 - 11:59 AM
62 / 105
 Formato muito comum de embalagem, de tampa. 
 
 
 
 
Speaker 3 - 01:29:48
 
 As cores mais neutras. 
 
 
 
 
Speaker 5 - 01:29:55
 
 Maravilha. Bom, agora vou mostrar uma outra forma de apresentar produto, tá? Mesma coisa, olha para esses 
produtos, do jeito que eles estão aí apresentados, e aí vocês vão me falar o que chama a",1193,144,144,93,0.6458,41,0.2847,0.2153,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_399dacb2736f0f29,doc_399dacb2736f0f29_ch_0017,17,pt,"Legal. 
 
 
 
 
Speaker 1 - 19:21
 
 Fernanda escreveu autocuidado, bem-estar e amor. Comenta, Fernanda, por favor. 
 
 
Speaker 2 - 19:29
Meeting Title: Q1_Bem Mães_BR.m4a Meeting created at: 20th Mar, 2026 - 4:26 PM
13 / 67
 
 
 
 Eu coloquei o autocuidado, que eu acho. 
 
 
 
 
 
Speaker 7 - 19:33
 
 Que é necessário, né? Bem-estar vem com ligação com autocuidado, A. 
 
 
 
 
 
Speaker 2 - 19:42
 
 Gente precisa estar bem, né? 
 
 
 
 
 
Speaker 7 - 19:43
 
 E sentir bem. E o amor em geral entre os filhos, o amor consigo mesma. 
 
 
 
 
 
Speaker 2 - 19:50
 
 Pra mim, essas três que me... Comenta. 
 
 
 
 
Speaker 1 - 19:53
 
 Pouco pra mim como é que se conecta essa questão do autocuidado com o amor, né? Aí, na tua vida, no dia a dia. 
 
 
 
 
 
Speaker 7 - 20:03
 
 
Meeting Title: Q1_Bem Mães_BR.m4a Meeting created at: 20th Mar, 2026 - 4:26 PM
14 / 67
 A gente vai priorizando os filhos, né? Toda a rotina que é a maternidade em si. E sempre falar do desgaste, e a 
gente vai se deixando de lado. 
 
 
 
 
 
Speaker 2 - 20:16
 
 E não é assim. 
 
 
 
 
 
Speaker 7 - 20:19
 
 Pra gente cuidar e estar bem, cuidar dos filhos e da família no geral, a gente tem que estar bem",1189,144,144,76,0.5278,37,0.2569,0.2083,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_6a7dc800256491db,doc_6a7dc800256491db_ch_0012,12,es,"que después de leer el texto, quiero que me escriban en tres palabras, palabritas sueltas, 
que les transmitió esta idea. Escríbanlo por favor. Cada una sus tres palabritas van escribiendo . Tres palabras. 
Cuando leyeron eso, qué les transmitió esa idea. 
 
 
 
 
 
Speaker 5 - 12:43
 
 En el chat, vamos a poner las tres palabras en este link. 
 
 
 
 
Speaker 1 - 12:47
 
 Te metes al link y puedes escribir las tres palabras. 
 
 
 
 
 
Speaker 5 - 12:51
 
 OK, 
 
 
 
 
Speaker 1 - 13:31
 
 ¿Ya pudiste escribir? 
 
 
Meeting Title: Q1_Bem Mães_MX.m4a Meeting created at: 20th Mar, 2026 - 4:27 PM
7 / 55
 
 
 
 
Speaker 5 - 13:32
 
 No, creo que ya escribí. 
 
 
 
 
 
Speaker 3 - 13:38
 
 No, 
 
 
 
 
 
Speaker 5 - 13:43
 
 Pero yo no les veo, ¿Cómo me regresan? 
 
 
 
 
Speaker 1 - 13:46
 
 Tranquila, ustedes escriben y quedan las respuestas, no pasa nada. 
 
 
 
 
 
Speaker 5 - 13:53
 
 Creo que ya No, ya igual. 
 
 
 
 
 
Speaker 4 - 14:34
 
 Listo. 
 
 
 
 
Speaker 1 - 14:40
 
 Listo. Entonces vamos a ver que ya que todas escribieron, vamos a ver qué palabras nos sacan. Amor propio. 
 
Meeting Title: Q1_Bem Mães_MX.m4a Meeting created at: 20th Mar, 2026 - 4:27 PM
8 / 55",1189,144,144,80,0.5556,37,0.2569,0.2083,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_4fb6c79b4c64bba8,doc_4fb6c79b4c64bba8_ch_0038,38,pt,"ente relaxar, né? Pra cuidar da gente, do nosso corpo. E aí, é esse 
momento de relaxar. E é perfume, não adianta. Eu acho que é muito ótimo. 
 
 
 
 
Speaker 1 - 37:42
 
 Quem usa esse produto, consegue o quê? Qual que é o benefício que ele traz pra quem usa? 
 
 
 
 
 
Speaker 6 - 37:49
 
 Relaxar durante o banho. 
 
 
 
 
Speaker 1 - 37:51
 
 Relaxar durante o banho? 
 
 
 
 
 
Speaker 4 - 37:53
 
 Isso. 
 
 
 
 
Speaker 1 - 37:55
 
 Por que vocês tão falando muito de relaxamento? Por que relaxamento veio tão forte? 
 
 
Speaker 6 - 38:01
Meeting Title: Q2_Havana III_2607_16h30.m4a Meeting created at: 20th Mar, 2026 - 4:45 PM
32 / 121
 
 
 
 Porque vai... Acredito que liberando já o cheiro, a fragrância da... O produto já vai dar uma relaxada, vai 
proporcionar banho bem mais leve, com maior cheiro. 
 
 
 
 
Speaker 1 - 38:13
 
 Então, mas ó... Pra mim, o que. 
 
 
 
 
Speaker 5 - 38:14
 
 Me remeteu a relaxamento, sinceramente, é a imagem soltando a fumacinha ali no banheiro me remeteu a 
relaxamento. 
 
 
 
 
Speaker 1 - 38:23
 
 Então, mas vamos lá, né? A linha é Todo Dia Energia e o produto chama Vapor de Banho Energizante. O que ele tá 
falando é que ele tem uma fragrância",1199,144,144,89,0.6181,40,0.2778,0.1389,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_4fb6c79b4c64bba8,doc_4fb6c79b4c64bba8_ch_0047,47,pt,"nutrir camadas mais profundas com energia, Isabella? 
 
 
Meeting Title: Q2_Havana III_2607_16h30.m4a Meeting created at: 20th Mar, 2026 - 4:45 PM
39 / 121
 
 
 
 
Speaker 2 - 46:26
 
 Não sei, eu acho que como ele passa no corpo e ele pega camadas que outros hidratantes não pegam. 
 
 
 
 
Speaker 1 - 46:35
 
 Entendi, entendi. 
 
 
 
 
 
Speaker 6 - 46:38
 
 A vitamina E também, que ajuda, querendo ou não, na pele, no envelhecimento. Acredito que isso vai trazer... 
 
 
 
 
Speaker 1 - 46:45
 
 Entrou no mudo, Jadila, no meio da sua fala. 
 
 
 
 
Speaker 5 - 46:48
 
 Nesse momento é pra gente pensar só no futuro. 
 
 
 
 
Speaker 1 - 46:50
 
 Pera aí só pouquinho, Giovana. Pera só pouquinho. Se a Jadila acabar o que ela ia falar, que entrou no mudo bem 
na hora. Vitamina E e o que mais, Jadila, que você falou? 
 
 
 
 
 
Speaker 6 - 46:58
 
 Eu falei que a vitamina E pra mim... Essa composição vai nutrir mais a pele, querendo ou não, entardecer pouco o 
envelhecimento, eu acredito. 
 
 
Meeting Title: Q2_Havana III_2607_16h30.m4a Meeting created at: 20th Mar, 2026 - 4:45 PM
40 / 121
 
Speaker 1 - 47:06
 
 Desculpa, vai lá, Giovana. 
 
 
 
 
Speaker 5 - 47:10
 
 É pra gente",1194,144,144,79,0.5486,39,0.2708,0.1875,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_4fb6c79b4c64bba8,doc_4fb6c79b4c64bba8_ch_0106,106,pt,"Se a gente conseguisse, trabalhasse lá natura, e só o chefe falasse não dá para lançar dez só dá para 
lançar produto dessa linha de todo dia energia só dá para lançar gente qual que a gente lança qual que é o mais 
importante para a linha e para a gente claro né. 
 
 
Speaker 3 - 01:41:53
Meeting Title: Q2_Havana III_2607_16h30.m4a Meeting created at: 20th Mar, 2026 - 4:45 PM
96 / 121
 
 Eu lançaria o 2 em 1 que é aquele que é tanto no banco tanto no banho como fora de tanto como fora depois do 
banho. 
 
 
 
 
Speaker 1 - 01:42:02
 
 E vocês? Qual que a gente lança? 
 
 
 
 
Speaker 5 - 01:42:05
 
 É muito difícil escolher entre todos. 
 
 
 
 
Speaker 1 - 01:42:09
 
 Você só pode escolher. É muito difícil, mas é trabalho, né? O chefe falou, só pode lançar. Qual que é a desculpa? 
 
 
 
 
 
Speaker 2 - 01:42:18
 
 Eu lançaria aquele que é pressionado por muito tempo. Sente a respiração, esperar três vezes. 
 
 
 
 
Speaker 1 - 01:42:24
 
 Tá. 
 
 
 
 
 
Speaker 6 - 01:42:25
 
 E aí? 
 
 
 
 
 
Speaker 4 - 01:42:25
 
 O vapor, eu também acho que o vapor de banho. 
Meeting Title: Q2_Havana III_2607_16h30.m4a Meeting created at: 20th Mar, 2026 - 4:45 PM
97 / 121
 
 
 
 
Speaker 5 -",1199,144,144,75,0.5208,43,0.2986,0.2083,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_9da29b5ddacac7d2,doc_9da29b5ddacac7d2_ch_0066,66,pt,"aguardando, né? 
 
 
 
 
Speaker 1 - 56:38
 
 Eu não sei se vocês estão aguardando. A gente vai te aguardar essa mesma reunião daqui. 6 meses. O que vocês 
esperariam que acontecesse? 
 
 
 
 
Speaker 5 - 56:48
 
 Que o aplicativo purificasse todos os produtos num lugar só. 
 
 
 
 
Speaker 1 - 56:54
 
 Batou o Natura, batou tudo junto. 
Meeting Title: DG2_Mercato_211123_11h30.mp3 Meeting created at: 16th Mar, 2026 - 4:36 PM
77 / 153
 
 
 
 
Speaker 5 - 57:01
 
 Que a questão de valor do produto e pontos fosse mais equilibrada. O que é baixar o seu mínimo de venda? 
 
 
 
 
 
Speaker 2 - 57:12
 
 É que logo os dois, você faz pedido só. 
 
 
 
 
 
Speaker 3 - 57:16
 
 É que virasse o valor. 
 
 
 
 
Speaker 5 - 57:18
 
 E ficasse mais claro, igual era antes. A gente conseguisse saber o nosso nível mais... Uma coisa mais evidente, 
mais fácil. Saber como a gente consegue alcançar. Qual é o valor que falta, quantos pontos faltam. 
 
 
 
 
 
Speaker 3 - 57:34
 
 Ou tirar as respostas e deixar só o valor, como era antes. 
 
 
 
 
 
Speaker 6 - 57:39
 
 Você baixa pouco, né? 
 
 
 
 
Speaker 1 - 57:41
 
 É, eu uso duas coisas, né? O ponto é uma coisa que você já deve ficar falando que",1197,144,144,97,0.6736,38,0.2639,0.1597,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_9da29b5ddacac7d2,doc_9da29b5ddacac7d2_ch_0112,112,pt,"Speaker 1 - 01:36:06
 
 Que estava muito embaixo do plano de crescimento. 
 
 
 
 
 
Speaker 2 - 01:36:08
 
 Nossa, que sarrafo é esse? Se a gente for link de pagamento, eu não sabia que tinha. 
 
 
Meeting Title: DG2_Mercato_211123_11h30.mp3 Meeting created at: 16th Mar, 2026 - 4:36 PM
137 / 153
 
Speaker 1 - 01:36:18
 
 No serviço financeiro. Vamos pensar no plano de crescimento, fora o sarrafo. Alguém ficou com mais alguma 
dúvida? Dá para entender níveis, faixas, experiências de crescimento, qual é o benefício que cada nível tem. Isso 
para ter nível. O que mais aí que vocês não sabiam, né? Você fala, nossa, não sabia que existia isso. Os eventos, 
né? Eventos? Viagens de incentivo e reconhecimento, eventos de negócios, estratégia. 
 
 
 
 
 
Speaker 3 - 01:36:58
 
 Não sabia? 
 
 
 
 
Speaker 1 - 01:36:59
 
 Não, não. É bacana ter, não é? 
 
 
 
 
 
Speaker 2 - 01:37:02
 
 Sim. 
 
 
 
 
Speaker 1 - 01:37:03
 
 Como vocês gostariam de ser avisados sobre isso? Se vocês não sabiam sobre os eventos de incentivo, o que... 
Como que poderia. 
 
 
 
 
 
Speaker 2 - 01:37:10
 
 Chegar a essa informação? 
 
 
 
 
 
Speaker 3 - 01:37:11
 
 Poderia ser uma má estratégia, né?",1187,144,144,83,0.5764,60,0.4167,0.1875,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_0dc2e6ecde931dc0,doc_0dc2e6ecde931dc0_ch_0087,87,pt,"ra é de semente, branco. 
 
 
 
 
Speaker 1 - 01:21:31
 
 E como a fusão, tá claro isso? Os critérios, o que eu sou? 
 
 
 
 
 
Speaker 3 - 01:21:39
 
 Para a consultora não. Por exemplo, eu era uma estrela na avon e sou diamante da natura. Eu vim como diamante. 
Mas para a consultora que era semente da natura e veio como diamante por causa da avon. Como eu não falo 
para ela que ela tem que parar de passar pedido de 50 pontos e passar de 550 por ciclo? 
 
Meeting Title: DG6_Mercato_221123_14h00.mp3 Meeting created at: 16th Mar, 2026 - 4:45 PM
80 / 145
 
 
 
 
Speaker 1 - 01:21:59
 
 Entendeu? Então para a função de vocês está claro. Não é só isso que é legal. 
 
 
 
 
 
Speaker 2 - 01:22:08
 
 O que não está claro para mim é como é que vai fazer no reconhecimento, por exemplo, desse ano. 
 
 
 
 
Speaker 5 - 01:22:24
 
 Eles vão congelar. 
 
 
 
 
 
Speaker 2 - 01:22:26
 
 Vamos congelar. 
 
 
 
 
Speaker 1 - 01:22:29
 
 Explica uma coisa. Reconhecimento. 
 
 
 
 
 
Speaker 2 - 01:22:32
 
 O plano de crescimento da... Também. Também. 
 
 
 
 
Speaker 5 - 01:22:36
 
 Também. 
 
 
Meeting Title: DG6_Mercato_221123_14h00.mp3 Meeting created at: 16th Mar, 2026 - 4:45 PM
81 / 145",1194,144,144,73,0.5069,56,0.3889,0.2083,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_5e9eef5d22c00bcf,doc_5e9eef5d22c00bcf_ch_0095,95,pt,"eated at: 16th Mar, 2026 - 4:49 PM
105 / 133
 
 
 
 
Speaker 8 - 01:31:19
 
 Eu acho que elas acham que só porque é bom o benefício... Tem gente. 
 
 
 
 
 
Speaker 2 - 01:31:28
 
 Que acha que é mais barato. Tem gente que acha que é contra a qualidade. 
 
 
 
 
 
Speaker 8 - 01:31:34
 
 Com esmalte de 60 segundos que ela vai ver que maravilha que é. 
 
 
 
 
Speaker 1 - 01:31:40
 
 A gente acha que produtos mais baratos tem menos coisa. A gente não. 
 
 
 
 
 
Speaker 6 - 01:31:47
 
 Tão bom quanto. 
 
 
 
 
 
Speaker 2 - 01:31:50
 
 Olha a sua mentalidade. Tem cliente de consultora que não quer porque acha que a bom é nacional. 
 
 
 
 
Speaker 1 - 01:32:07
 
 Ou seja, vocês percebem nas clientes finais que são coisas que as consultoras fazem para vocês. 
 
Meeting Title: DG7_Mercato_231123_09h00.mp3 Meeting created at: 16th Mar, 2026 - 4:49 PM
106 / 133
 
 
 
 
 
Speaker 4 - 01:32:13
 
 O que eu vejo do meu setor, das CMOs da Natura, se elas pudessem tirar todas as consultoras que é só origem 
abona, tiraram. Porque para elas não é... 
 
 
 
 
 
Speaker 6 - 01:32:29
 
 É vender de venda, né? 
 
 
 
 
 
Speaker 2 - 01:32:30
 
 É vender de venda. O pedido é mais fácil de vender.",1198,144,144,83,0.5764,52,0.3611,0.1667,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_4b466654cd374bdf,doc_4b466654cd374bdf_ch_0017,17,pt,"de casa também, tem aquelas coisas de casa, de 
aviões e coisas assim. Coisa de casa, que é a natura do tempo. 
 
 
Speaker 1 - 14:03
Meeting Title: 
DG9_Mercato_271123_16h00_Roxa.mp3
Meeting created at: 16th Mar, 2026 - 4:52 PM
17 / 156
 
 
 Mas maquiagem, por exemplo, tem submarcas, não tem? 
 
 
 
 
 
Speaker 2 - 14:09
 
 Sim. 
 
 
 
 
Speaker 1 - 14:09
 
 Quais são as submarcas? Agora a Power Stay, que antes era. 
 
 
 
 
 
Speaker 5 - 14:12
 
 A Blue, chamava-se Blue. A Mini. 
 
 
 
 
Speaker 1 - 14:15
 
 De personagens. 
 
 
 
 
 
Speaker 5 - 14:17
 
 Tem os personagens, né? Tem bastante também. 
 
 
 
 
 
Speaker 2 - 14:20
 
 A que chama Color, que era a da embalagem preta, agora chama-se Power Star. 
 
 
Meeting Title: 
DG9_Mercato_271123_16h00_Roxa.mp3
Meeting created at: 16th Mar, 2026 - 4:52 PM
18 / 156
 
Speaker 1 - 14:25
 
 E é o que vende mais pra mim. 
 
 
 
 
 
Speaker 2 - 14:26
 
 Color tem de rara e somente eu vendo. Só pra filha de adolescente, de amiguinho. Agora Power Stay é a mistura. 
Até porque a população realmente é muito boa. Eu uso, então... 
 
 
 
 
 
Speaker 4 - 14:38
 
 É também por causa que tem muito hoje blogueira, né, que paga e pega o cartão.",1196,144,144,81,0.5625,38,0.2639,0.2014,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_4b466654cd374bdf,doc_4b466654cd374bdf_ch_0037,37,pt,"São 21 dias. 
 
 
 
 
 
Speaker 5 - 30:06
 
 Mas antes o avô dava bem pouco. 
 
 
 
 
 
Speaker 2 - 30:09
 
 Depende de quando você pedia. 
 
 
 
 
Speaker 1 - 30:10
 
 Mas para ela aumentou a percepção de que aumentou o prazo para pagar esse boleto. Alguém mais tem essa 
percepção? 
 
Meeting Title: 
DG9_Mercato_271123_16h00_Roxa.mp3
Meeting created at: 16th Mar, 2026 - 4:52 PM
39 / 156
 
 
 
 
 
Speaker 2 - 30:22
 
 Ou agora que a gente compra no cartão do carro. 
 
 
 
 
Speaker 1 - 30:26
 
 Quanto que era a avoa antes? Quanto tempo ela dava para pagar o boleto? 
 
 
 
 
 
Speaker 5 - 30:37
 
 Mais ou menos uns 20 dias. 
 
 
 
 
Speaker 1 - 30:39
 
 E agora? 
 
 
 
 
 
Speaker 5 - 30:40
 
 Agora não. Mais o prazo de mês. Quarenta dias, trinta, mês. 
 
 
 
 
Speaker 1 - 30:46
 
 Você tem essa percepção também? 
 
 
 
 
 
Speaker 2 - 30:50
 
 As poucas vezes que eu pagava no boleto antes da fusão eram 14 dias para pedidos de até R$1 e 21 dias acima 
daquele valor. Mas não tenho para gastar no cartão porque posso parcelar para os clientes e parcelar para mim. 
 
Meeting Title: 
DG9_Mercato_271123_16h00_Roxa.mp3
Meeting created at: 16th Mar, 2026 - 4:52 PM
40 / 156",1182,144,144,78,0.5417,48,0.3333,0.1667,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_66b40b2eb6436092,doc_66b40b2eb6436092_ch_0019,19,pt,"Mar, 2026 - 1:21 PM
11 / 74
 
 
 
 
Speaker 2 - 21:28
 
 Pele do rosto ainda, né? 
 
 
 
 
 
Speaker 3 - 21:30
 
 É. 
 
 
 
 
 
Speaker 2 - 21:31
 
 Pele do rosto. Então ficou uma coisa mais fechada e tipo de produto para você. 
 
 
 
 
 
Speaker 3 - 21:37
 
 É. 
 
 
 
 
 
Speaker 2 - 21:38
 
 E por que foi para rosto, Igor? 
 
 
 
 
 
Speaker 3 - 21:41
 
 Não sei, eu acho que pela parte dermo é muito procurado essa questão. E existe pouco produto relacionado a 
algumas linhas que trouxessem algo mais inovador para a pele. 
 
 
Speaker 2 - 21:59
Meeting Title: DG2_Jack Pearson_2610_19h30.m4a Meeting created at: 12th Mar, 2026 - 1:21 PM
12 / 74
 
 
 
 Muito bom. Está ótimo. E você, Magno? O que você escreveu do Dermotech? 
 
 
 
 
Speaker 5 - 22:05
 
 Então, Dermotech eu vejo assim como algo que tenha sido criado, uma linha que tenha sido criada mais da parte 
dermatológica, algo que possa ser, como é que eu posso dizer, prescrito por uma equipe dermatologista, algo 
desse jeito. É a visão que eu tenho, é essa, no caso seria essa. 
 
 
 
 
 
Speaker 2 - 22:31
 
 Quer dizer, é bem específico, é quase medicamentoso, uma coisa meio assim, é por aí? 
 
 
 
 
Speaker 5 - 22:36
 
 Sim,",1197,144,144,88,0.6111,42,0.2917,0.1181,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_3a9c3f93806290fb,doc_3a9c3f93806290fb_ch_0036,36,pt,"Speaker 2 - 41:22
 
Meeting Title: DG3_Jack Pearson_2710_17h30.m4a Meeting created at: 12th Mar, 2026 - 1:21 PM
26 / 86
 
 
 Perfeito. E o Paulo? 
 
 
 
 
 
Speaker 7 - 41:26
 
 Eu notei aqui que o bioeficiente lembra a parte de melhor aproveitamento dos recursos biológicos. Ou seja, o que 
tem à disposição para produzir, o máximo de aproveitamento que dá para fazer dos recursos está sendo feito. 
Mas a junção do bio com a palavra em português, nesse aspecto, era muito biodegradável mesmo. A embalagem, 
após finalizar o produto, o uso do produto, ele pode ser descartado de uma forma ecológica, sei lá. Você pensou 
nisso? É, a embalagem ser bio... É, não sei, não... 
 
 
 
 
 
Speaker 2 - 42:04
 
 Não, legal. 
 
 
 
 
 
Speaker 7 - 42:06
 
 Num cosmético de homem, assim, sei lá. 
 
 
 
 
 
Speaker 2 - 42:09
 
 Num hormônio, é isso? 
 
 
 
 
 
Speaker 7 - 42:12
 
 Na minha visão, pra público masculino, assim, não acatou muito não. 
 
 
Speaker 2 - 42:20
Meeting Title: DG3_Jack Pearson_2710_17h30.m4a Meeting created at: 12th Mar, 2026 - 1:21 PM
27 / 86
 
 
 
 E por quê? O que você acha que pegou para o público masculino? O que o público masculino busca e o que esse 
nome está",1191,144,144,90,0.625,45,0.3125,0.1458,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
