doc_id,chunk_id,chunk_index,n_words,n_topic_tokens,idioma_detectado,score_pt,score_es,score_en,quality_reasons_str,text_for_embedding
doc_31b742a33ba14cee,doc_31b742a33ba14cee_pp_ch_0028,28,260,114,es,0.33068,0.52191,0.03984,language_not_allowed,"A mí me gusta. Está completa. ¿Que completa por qué? años_C1C2_Otras mar... 47 / 97 Porque tiene el logo de certificado que trabaja con respeto para el medio ambiente. Bueno, dice que es un producto vegano. Digo, para los que pueden estar buscando un producto que sea acorde a eso. ¿Dice el tipo de textura para qué es? Está el frasco, ¿Ven la cantidad de mililitros que vienen? Perfecto. Está toda la información. ¿Queda claro ahora de qué se trata? Bien, bárbaro. Pensamos en la pregunta. La pregunta se entiende de alguna u otra manera van participando todas, chicas, no me hagan preguntarles con. Acá. La pregunta es como que un poco de lo que hablamos antes ayuda a que tu piel se vea radiante, linda, fresca. De hecho me llama la atención también el color de la crema. Si bien como que lo imaginaba un poco así como bastante cremosa, pero al ver ese color como que no es blanca, digo, bueno, debe tener un olor bastante fuerte y hacer un efecto bastante potente, por así decirlo. Porque al ser de la naturaleza y con ese color me da como que en la piel le va a hacer. Un efecto lindo, potente. Bueno, lindo decís. Como que va a durar, digamos, el efecto. Porque si es una crema que vos te aplicás así nomás, blanca, que vos decís, bueno, al rato ya parece que no me hubiera puesto nada. Pero esto al ser como una pulpa corporal me llama la atención porque digo, no es una crema, es una pulpa."
doc_31b742a33ba14cee,doc_31b742a33ba14cee_pp_ch_0029,29,240,105,es,0.30568,0.54585,0.04803,language_not_allowed,"años_C1C2_Otras mar... 48 / 97 Una pulpa, claro. Más natural, piensan las demás. ¿Están de acuerdo con lo que nos cuenta? Sí, a mí en realidad quizás lo que más me puede llamar la atención o gustar de Natura es el hecho de que sea un producto vegano. El tema del medio ambiente. Eso es lo que quizás en cuanto a si lo tengo que comparar con otras, digamos, Es lo diferente. OK. Si la miramos, nos focalizamos en la estética, los colores. Ahora sí lo tenemos , está quieto, no se va. ¿Qué encuentran desde la parte visual, ¿Qué me dirían? Para mí, no sé, creo que no es tan positivo, pero yo si lo veo así, sin ver la publicidad rápido, a mí me parece un jabón líquido, como que veo como que es el envase medio transparente y el fondo así con un color tan marcado parece como que fuera un jabón. A mí me parece bueno. Pero está bien, perfecto eso. Si no lees y no viste la publicidad, está genial. Ahora, de todas maneras así viene la culpa. Envasada de esta forma nos vamos a detener en el envase específicamente, sino está bien, lo puedo confundir con otra cosa por el tipo de envase. Te entendí. ¿Qué más? Desde lo visual, y digo todo lo visual, los colores, la textura, los diseños, la estética, ¿Qué más me destacarían o me dirían de qué tipo de estética tiene?"
doc_31b742a33ba14cee,doc_31b742a33ba14cee_pp_ch_0030,30,250,91,es,0.33906,0.59227,0.03004,language_not_allowed,"Para mí. años_C1C2_Otras mar... 49 / 97 Ana, dale. Para mí qué nos quedan dudas de que es Natura y que no es ácido hialurónico, es un producto que estimula. Entonces por eso también todo el tema de la Amazonia y la textura y el color para mí sería distinto porque a mí en un principio medio me confundió que podía ser algo o que la crema tuviera algo de ácido hialurónico como viene la mayoría, pero en este caso es algo que estimula y que naturalmente. Entonces para mí tiene sentido y está muy claro. Para mí está bueno que lo digas. 100% estímulo de la producción que es ácido hialurónico. Perfecto, ¿Qué más? Desde los colores, la estética, las texturas, los que aparecen, me parece que todo. Dale, dale. Vamos chicas. No sé quién estaba hablando, pero yo lo que dije es que sí, que para mí está todo acorde, o sea como que la verdad que visualmente me parece lindo y ya con ver la selva detrás, los árboles, ya te va dando indicios, primero que es de Natura y segundo de que puede ser un producto vegano que puede certificar para no dañar el medio ambiente. Ya es como que. Y el envase yo lo veo como una emulsión, o sea a mí me remite a una emulsión. ¿En qué otra cosa? Bien, una emulsión. OK, y qué otra cosa aparte de la selva detrás, ¿Qué más hay ? ¿Hay alguna otra imagen que le llame la atención?"
doc_31b742a33ba14cee,doc_31b742a33ba14cee_pp_ch_0031,31,248,119,es,0.29787,0.49362,0.03404,language_not_allowed,"años_C1C2_Otras mar... 50 / 97 Quizás la mujer, no ser una mujer que es de tez negra, ponele, eso quizás te llama un poco la atención, que no es la misma de todas las publicidades. Bien, bárbaro. ¿Algo más que vean visualmente? Voy a pasar a otra porque tenemos que ver varias, por lo seguimos retomando en la que viene. ¿Algo más que destacarían? Bueno, el color naranja me gusta a. Mí porque es como tropical, un poco lo que hablamos antes, tropical, fresco, es un color alegre, no es un naranja tipo oscuro, se ve como bastante llamativo. ¿Y dónde está el color naranja cuando dice Tucumá? OK, De Tucumán. Bien, perfecto. Vamos a dos palabras para definir. Vamos acá, lo que salga chicas, que sea juego, no es un embole. Dos palabras para definir. Volví a decir. Luminosidad. Espera que te estoy hablando encima tuyo. ¿Lo volvés a decir, por favor? Digo luminosidad, ¿Qué más? Radiante. OK, ¿Qué más? años_C1C2_Otras mar... 51 / 97 Frescura. Frescura. ¿Qué más? Otra más, vamos. No, a mí me. Hidratante, energía, movimiento para mí. Perfecto, perfecto. Bien, vamos a ver que sigue. ¿Qué les parece esta idea? ¿Qué me dirían? Es como relajante, un momento de tranquilidad, de silencio. años_C1C2_Otras mar... 52 / 97 Sí, es como súper de noche, digamos. Como un momento de noche, los colores. De silencio, de noche. Calma, calma. Como una pausa. Una pausa. Perfecto. Genial. Ya habíamos visto la pregunta y quiero ¿Dónde hay códigos de noche?"
doc_31b742a33ba14cee,doc_31b742a33ba14cee_pp_ch_0032,32,260,104,es,0.3278,0.55187,0.0332,language_not_allowed,"Aunque repitan cosas, nunca está de más. ¿Cuáles son las cosas que yo? ¿Dónde están las estrellas en el envase? Yo no las había visto. Bueno, acá las estamos. ¿Dónde? ¿De qué estrellas me están hablando? años_C1C2_Otras mar... 53 / 97 Y la luna y en el fondo también. Estrella de Natura. La luz que tiene al costado la chica es más tenue, que le hace una pequeña sombra después. Bueno, Té de manzanilla y lavanda. Por naturaleza es como el ABC del relax, que te querés relajar, tomás eso y no llego a leer lo demás. Lo leo yo, que me olvidé de leerlo. Y si no te dejarás para mañana. Crema corporal nutritiva Natura todo día, toda noche. Te ayuda a dormir mejor mientras cuidas tu piel. Nueva fragancia relajante de té de manzanilla y lavanda. Producto vegano manzanilla y lavanda. OK. Ese es el aroma y la fragancia. Retomando lo de las estrellas, aparte de las que están en el envase, las que están en el fondo, ¿Dónde están esas estrellas en el logo de Natura? ¿Qué piensan del logo de Natura? Está bueno porque es como que uno por tiene la idea de que muchas cremas se aplican de día, como que de noche por , no sé, pienso yo, como que no te va a hacer tanto efecto, como que a veces uno no tiene tiempo y como que Natura te dice pará acá hay algo que te va a ayudar y que te vas a relajar y que al otro día te vas a ver bien."
doc_31b742a33ba14cee,doc_31b742a33ba14cee_pp_ch_0033,33,243,85,es,0.34071,0.5531,0.03097,language_not_allowed,"Pero yo digo del logo, miremos el logo, lo visual, el logo de Natura en donde están las estrellas. ¿Qué les parece? ¿Les gusta? ¿No les gusta? Sí, es lindo. años_C1C2_Otras mar... 54 / 97 ¿Por qué? ¿Qué transmite ese logo? Paz, Paz. OK. Siempre. Lo reconozco como logo de Natura. Escúchame la pregunta. Lo reconozco, claro, por el color, No, pero bueno. Pero te das cuenta que por la forma que es Natura. Bien. ¿Y qué transmite ese logo de Natura atrás? Como atrás del envase. ¿Que transmite ese logo así ? A mí me parece como que transmite mucho el efecto durante la noche. años_C1C2_Otras mar... 55 / 97 Con respecto a la marca. ¿Que transmite ese logo puesto ? Y como que a mí me da la idea como que te acompaña en todo momento. Claro. Todo el día, más en movimiento, más en relax o en calma a determinada edad, como que acompaña en. Sí, sí, si. Uno. Las tres cosas que vimos como que está durante el día y durante el paso del tiempo también, porque hay productos que los vas a ir usando y vas a tener . ¿Les gusta la imagen esa del lobo y atrás? A mí me gusta que en una parte es más oscuro y en otra es más claro. Me hace acordar como el amanecer a mí. Como que tiene arriba más oscuro y abajo más claro, como que está amaneciendo. Me dio esa idea. años_C1C2_Otras mar..."
doc_31b742a33ba14cee,doc_31b742a33ba14cee_pp_ch_0034,34,244,107,es,0.30769,0.52137,0.02991,language_not_allowed,"56 / 97 Es más dinámico el logo , que cuando uno lo ve en una esquina como está atrás, es como que está incorporado en algún punto al producto, digamos, ¿No? Como más dinamismo. Después tiene las letritas de. Como los iconos de. Creo que es de roncar o de dormir. Las setas esas en el medio. Los dibujitos. Bien, bárbaro. Dos palabras para definir esta publicidad. Suavidad, relajación, relax, calma. Un poquito más. Tranquilidad. años_C1C2_Otras mar... 57 / 97 OK. ¿Otra más? Descanso. Y no sé, una que me perdí. Intimidad también. Intimidad, sí. OK, perfecto, Chicas, genial. Son una. Bueno, vamos a ver otra. La leo. Y si fueras más amiga del tiempo. Natura Kronos. Potente de todo tipo de arrugas. Esperen que amplío un poquito acá. Reducción comprobada de arrugas y líneas de excreción en tan solo dos semanas. Biociencia. Activos de la biodiversidad brasileña combinados con un potente probiótico que juntos estimulan el colágeno, la elastina y el ácido hialurónico para que te sientas bien a cualquier edad. Bueno, como conjunto, ¿Qué les parece esta publicidad de Kronos? A mí me gusta. ¿Qué te gusta? Contame lo que te gusta. Me gusta el color, por ejemplo, en el logo de Natura, ese color como medio. Bueno, es una mezcla de dorado con marrón, pero es como que al verse las gotas del serum en el logo, como que me hace. Como que la mujer brilla, como que tiene, no sé. años_C1C2_Otras mar..."
doc_31b742a33ba14cee,doc_31b742a33ba14cee_pp_ch_0035,35,257,105,es,0.34156,0.55144,0.02881,language_not_allowed,"58 / 97 Esplendor. Sí, esplendor. Como que está súper bien consigo misma, mismo, la mirada de la mujer es como que coincide todo. Como esa idea de que a cualquier edad me siento bien, segura, Con seguridad, perdón. Claro, esplendor, seguridad de la mujer también, o sea que todo se te articula bien. ¿Qué más? ¿Qué me dirían las demás? ¿Qué les parece esta idea? A mí, en cuanto a lo visual, la realidad es que lo que quiere transmitir y eso me parece parecido a las demás publicidades. Quizás lo que tiene Natura que te llama más la atención es el hecho de los colores que pone. Bueno, las mujeres que pone eso, pero después lo que te decía antes, que quizás te pone una mujer de otra test, que quizás en otras publicidades ves todas mujeres iguales, pero después en cuanto a lo que dice, ya sea de la crema, el sermón, lo que sea, me parece parecido a todas las demás en producto igual. OK, bárbaro. ¿Y las demás cómo la ven? ¿Cómo la desigidan? A mí me encantaron porque el logo de Natura tiene esto dorado del serum, etcétera. Ella en los ojos tiene la sombra también como un dorado, me da eso, años_C1C2_Otras mar... 59 / 97 Armoniosidad, cierra armonioso, perfecto. Y ella, la protagonista, transmite esto que me decían antes, que brilla, esplendor, seguridad. La idea de que acá Natura qué está ofreciendo como idea desde la estética, desde el producto, desde la postura de la mujer, como que para que una."
doc_31b742a33ba14cee,doc_31b742a33ba14cee_pp_ch_0036,36,245,101,es,0.33047,0.54077,0.01717,language_not_allowed,"Se sienta orgullosa de quién es, a pesar del paso del tiempo, uno se ve linda. Ella decía que en realidad en algunas cuestiones hay diferencias, pero yo digo, acá se presenta diferente o innovadora respecto de las demás marcas que tienen este tipo de productos Natura. Y en este caso ella dentro de todo es una mujer que parece joven, no es una mujer de sesenta y cinco años, que es lo que hablábamos antes, ¿No? Que está bueno que muestren gente de. La edad mía o de treinta y. Pico, cuarenta, porque es donde uno tiene que empezar a arrancar. años_C1C2_Otras mar... 60 / 97 ¿Está bien? OK. ¿Qué más? ¿Tiene algo que la diferencie de las demás publicidades de las otras marcas? Que en las otras publicidades también se ven muchos estereotipos de mujer que acá no. Por ejemplo acá esta mujer con el pelo. Generalmente uno ve mujeres como de distinto color de piel o más rubias por así decirlo, de ojos claros. Acá es como una mujer común, o sea. Está bien, perfecto. Dos palabras para definir esta. Cada una piense dos palabras para definir esta publicidad. Seguridad. Luminosidad. Vitalidad. Vitalidad. Orgullo de sí mismo. ¿Qué más? Un poco más chicas. Otra palabra para definirla. Brillante. ¿Quién no dijo ninguna? ¿Quién se quedó? Estoy pensando, pero una palabra, la primera. años_C1C2_Otras mar... 61 / 97 Que te venga a la mente. Eso sirve para mí. Seguridad, que es la que dije antes."
doc_31b742a33ba14cee,doc_31b742a33ba14cee_pp_ch_0037,37,254,123,es,0.29915,0.50427,0.06838,language_not_allowed,"Se sienta segura de. Bien, transmite seguridad. Está interesante. Bueno, pasamos a ver. Y el frasco me parece. ¿Y si dejaras que tu piel respire e inspire belleza pase? Serum Natura Una con tecnología oxígeno, un acabado que permite que la piel respire y no se agriete. 24 horas de duración, tonos de base, producto vegano. Bien, ¿Qué piensan como idea publicitaria? ¿Qué les parece esta idea publicitaria? años_C1C2_Otras mar... 62 / 97 Yo lo que vengo pensando hace rato es que en este caso usaron dos tés, una más bien clara y otra un poco más oscura. Hay ciertos productos que me parece que en tés más oscuras o en personas de Brasil o no sé dónde son, se ven distinto también porque la piel no es lo mismo, no sé, a mí me parece que cuando se ofrecen productos que los van a ofrecer en Argentina por las cremas y qué sé yo, mostrar la textura o cómo quedarían, no sé, acá no tenemos gente negra por ejemplo, no sé cómo decirlo, quizás suene mal pero no es lo mismo. Claro, una crema o una pulpa no va a quedar lo mismo o no toma lo mismo esto tampoco no es lo mismo un serum digamos de color porque la base donde se va a aplicar que es el rostro, no es el mismo. ¿Se entendió eso? Después veríamos cómo sería la propuesta específica, Los colores y eso. ¿Sacando eso para cómo sería una piel con otra, cuál te va mejor o no?"
